,name_production_company,revenue
582,"Lightstorm Entertainment, Pacific Western, Carolco Pictures, T2 Productions",520000000.0
583,"Tig Productions, Majestic Films International",424208848.0
584,,0.0
585,PolyGram Filmed Entertainment,411348924.0
586,Orion Pictures,272742922.0
587,Walt Disney Productions,184925486.0
588,"Walt Disney Pictures, Walt Disney Animation Studios, Silver Screen Partners IV",377350553.0
589,"RKO Radio Pictures, Walt Disney Productions",84300000.0
590,"Touchstone Pictures, Silver Screen Partners IV",463000000.0
591,"Sodaperaga Productions, La Sept Cinéma, Fontaine Sarl",0.0
592,,638641.0
593,Trimark Pictures,0.0
594,Long Shong Pictures,0.0
595,,0.0
596,"Twentieth Century Fox Film Corporation, Ubu Productions",0.0
597,"Twentieth Century Fox Film Corporation, Fox 2000 Pictures, Via Rosa Productions, Rosa Productions",97529550.0
598,"Propaganda Films, PolyGram Filmed Entertainment",13940383.0
599,BBC,0.0
600,"PolyGram Filmed Entertainment, Working Title Films",60611975.0
601,Walt Disney Pictures,32709423.0
602,,0.0
603,"Miramax Films, Dimension Films, Trans Atlantic Entertainment",16675000.0
604,"Miramax Films, The Chess Club",0.0
605,Miramax Films,0.0
606,,0.0
607,,0.0
608,Walt Disney Productions,55675257.0
609,"El Deseo, Ciby 2000",0.0
610,"PolyGram Filmed Entertainment, Lolafilms, Touchstone Pictures, Interscope Communications, Fernando Trueba Producciones Cinematográficas",0.0
611,Universal Pictures,0.0
612,,0.0
613,"TF1 Films Productions, Les Films Alain Sarde",0.0
614,,0.0
615,,0.0
616,"Cinétéléfilms, France Média, Les Films du Scarabée",0.0
617,"New Line Cinema, Savoy Pictures",0.0
618,"Columbia Pictures Corporation, The Vault",442965.0
619,Paramount Pictures,102616183.0
620,,0.0
621,,0.0
622,,8620678.0
623,"Road Movies Filmproduktion GmbH, BIM Distribuzione, Diaphana Films, Eurimages, Road Movies Dritte Produktionen, Parallax Pictures, Degeto Film, Working Title Films, British Screen Productions, Messidor Films",0.0
624,"Davis Entertainment, Skyline Entertainment Partners, Dark Matter Productions",0.0
625,New Line Cinema,0.0
626,United Artists,0.0
627,,0.0
628,"Imagine Entertainment, Universal Pictures",0.0
629,"Granada Film Productions, British Screen Productions, Polygram Filmed Entertainment",218626.0
630,Fox Searchlight Pictures,4939939.0
631,"Marvin Worth Productions, ABC Productions, Morgan Creek Productions",0.0
632,"Procirep, TF1 Films Production, Touchstone Pictures, Ice Films",0.0
633,"Roxy Film, Made in Munich Filmproduktion",0.0
634,,0.0
635,Senator Film Produktion,65335.0
636,,0.0
637,"Twentieth Century Fox Film Corporation, Davis Entertainment",100860818.0
638,Paramount Pictures,457696359.0
639,"Icicle, Film Fonds",0.0
640,"Trilogy Entertainment Group, Spelling Films",0.0
641,Constantin Film,0.0
642,,0.0
643,Universal Pictures,115267375.0
644,,0.0
645,,0.0
646,"Hollywood Pictures, PolyGram Filmed Entertainment, Island Pictures",0.0
647,"Distant Horizons, Koukus Troika, Toron Screen Corporation",0.0
648,,0.0
649,"Titanus, Paris Film, Robert et Raymond Hakim",0.0
650,"Granada Film Productions, Majestic Films International, Newcomm",0.0
651,"Walt Disney Pictures, Allied Filmmakers",28921264.0
652,"Imagine Entertainment, Universal Pictures",0.0
653,"Paramount Pictures, Lakeshore Entertainment",0.0
654,"New Line Cinema, Miramax Films",9789900.0
655,"Komuna, Barrandov Studios",0.0
656,Per Holst Filmproduktion,0.0
657,,684351.0
658,Government of West Bengal,536364.0
659,Satyajit Ray Productions,16000.0
660,"Universal Pictures, Gramercy Pictures, Best Brains",0.0
661,,0.0
662,"Northern Lights Entertainment, Courtside Seats Productions",250200000.0
663,"Paramount Pictures, Dino de Laurentiis Cinematografica, Marianne Productions",2500000.0
664,Libra Pictures,0.0
665,,0.0
666,,0.0
667,"Castle Rock Entertainment, Columbia Pictures Corporation, 129 Productions",0.0
668,"Filmstudio, Athos Films, Chaumiane",0.0
669,"Films A2, Les Films de la Tour, Little Bear",0.0
670,,0.0
671,,0.0
672,Mike Lobell Productions,0.0
673,Opala Productions,0.0
674,,0.0
675,"Walt Disney Pictures, Interscope Communications",0.0
676,"Studio Babelsberg, Centre National de la Cinématographie, Odessa Films, Bioskop Film",0.0
680,TriStar Pictures,10070000.0
681,"Van Peebles Films, Triumph Films, Orpheus Films",0.0
682,,0.0
683,Live Entertainment,0.0
684,,0.0
685,"Dan Films, Merseyside Film Production Fund, British Screen Productions",0.0
686,"Fine Line Features, Jersey Films",0.0
687,"New Line Cinema, Alliance Communications Corporation, Evzen Kolar Productions",62949.0
688,,0.0
689,New Line Cinema,0.0
690,Favorite Films,0.0
691,"Maurice McEndree Productions, Faces International Films",0.0
692,"PolyGram Filmed Entertainment, Touchstone Pictures, Interscope Communications",0.0
693,"Universal Pictures, Signature Pictures, MDP Worldwide, Selima Films AVV",57400547.0
694,,0.0
695,"Jersey Films, TriStar Pictures",0.0
696,,0.0
697,"Twentieth Century Fox Film Corporation, Noon Attack Pictures",0.0
698,"Walt Disney Pictures, Silver Screen Partners III",74151346.0
699,"Caravan Pictures, Hollywood Pictures",0.0
700,"Universal Pictures, The Bubble Factory, American Films",20080020.0
701,"Distant Horizons, Miramax",0.0
702,Miramax Films,0.0
703,"JVC Entertainment, Pandora Filmproduktion, Newmarket Capital Group, 12 Gauge Productions",0.0
704,"France 2 Cinéma, Hachette Première",15000000.0
705,,0.0
706,,0.0
707,"Canal Plus, Gaumont International, France 3 Cinema",0.0
708,Columbia Pictures Corporation,0.0
709,,0.0
710,,0.0
711,Columbia Pictures,24769466.0
712,"Twentieth Century Fox Film Corporation, Atman Entertainment, Fred Berner Films",0.0
713,Touchstone Pictures,5.0
714,,0.0
715,"Pandora Filmproduktion, Koninck Studios, Image Forum",0.0
716,"New Line Cinema, The Rank Organisation, Ruddy Morgan Productions, PVM Entertainment, Savoy Pictures",0.0
717,,3014000.0
718,Hollywood Pictures,335062621.0
719,"The Rank Organisation, Price, Savoy Pictures",0.0
720,"Silvio Berlusconi Communications, Urania Film, Audifilm, Bibo Productions",0.0
721,"Universal Pictures, Amblin Entertainment, Constant c Productions",494471524.0
722,"Propaganda Films, Dark Horse Entertainment, PolyGram Filmed Entertainment",3793614.0
723,"France 2 Cinéma, DD Productions, Glem Production, PXP Productions",0.0
724,"Roxy Film, MTM Cineteve, Pro 7",0.0
725,"Bandai Visual Company, Kodansha",2287714.0
726,"Paramount Pictures, Spelling Films",0.0
727,Hollywood Pictures,0.0
728,Renegade Films,0.0
729,Aardman Animations,0.0
730,Enterprise Productions,0.0
731,"New Line Cinema, Savoy Pictures",0.0
732,"Live Entertainment, Steelwork Films, Mediaworks",14048372.0
733,,0.0
734,"Hawk Films, Columbia Pictures Corporation",9440272.0
735,"the Canadian Council, The Manitoba Arts Council",0.0
736,"Miramax Films, Anuline",0.0
737,"Universal Pictures, Universal City Studios",0.0
738,,0.0
739,"Channel Four Films, Riofilme",0.0
740,Beijing Film Studio,0.0
741,,0.0
742,,0.0
743,"Royal Film, Bavaria Film",0.0
744,"Paramount Pictures, Village Roadshow Pictures, The Ladd Company",17300889.0
745,"Columbia Pictures, Castle Rock Entertainment",113309743.0
746,,0.0
747,Available Light Productions,0.0
748,"American Zoetrope, Hollywood Pictures, Great Oaks Entertainment",58620973.0
749,"Playhouse International Pictures, BBC Arena",1814290.0
750,Fine Line Features,0.0
751,"MACT Productions, Stefi 2, Magnolia Mae Films, Intrinsica Films",0.0
752,"Stéphan Films, Lamy Films, Ministère des Affaires étrangères et du Développement International",0.0
753,,0.0
754,"Studio Kankourama, Cinegrit",0.0
755,Direction du Cinema Haute Volta,0.0
756,"Cocinor, Les Films Marceau, PEA",0.0
757,,0.0
758,"Independent Television Service, Cicada Films, Kentucky Educational Television, NEA, TMF Metro",0.0
759,"Miramax Films, Channel Four Films, Noel Gay Motion Picture Company, Figment Films, Film4",16491080.0
760,"Paramount Pictures, Lakeshore Entertainment",0.0
761,"Twentieth Century Fox Film Corporation, Centropolis Entertainment",816969268.0
762,"Fox Searchlight Pictures, Jeremy Thomas Productions, France 2 Cinéma, Fiction Films",0.0
763,"TriStar Pictures, Mandalay Entertainment",18626419.0
764,Walt Disney Pictures,100138851.0
765,Columbia Pictures Corporation,102825796.0
766,Motion Picture Corporation of America,25023434.0
767,Kopelson Entertainment,242295562.0
768,,0.0
769,"Imagine Entertainment, Universal Pictures",128769345.0
770,GEA Cinematográfica,0.0
771,"Canal Plus, MK2 Production",65352.0
772,,0.0
773,,0.0
774,"First Run Features, Tangent Films International",0.0
775,"Initial Productions, Cabin Fever Entertainment, Lumière Pictures",0.0
776,,0.0
777,"Films A2, Little Bear",0.0
778,"Universal Pictures, Davis Entertainment",159212469.0
779,"WingNut Films, Universal Pictures",29359216.0
780,"Castle Rock Entertainment, Columbia Pictures Corporation, Rio Dulce",13269963.0
781,"Paramount Pictures, Rastar Pictures, Nickelodeon Movies",0.0
782,Touchstone Pictures,152036382.0
783,"Channel Four Films, Pandora Filmproduktion, Zenith Entertainment, Good Machine, Mikado Film, Electric, TEAM Communications Group",0.0
784,Fox Searchlight Pictures,9482579.0
785,Regency Enterprises,152266007.0
786,"Channel Four Films, Capitol Films, Punch Productions, Prairie Oyster Productions",665450.0
787,,0.0
788,"Castle Rock Entertainment, Columbia Pictures Corporation",0.0
789,,17193231.0
790,"Touchstone Pictures, Interscope Communications",0.0
791,"Új Budapest Filmstudió, Vega Film",0.0
792,"United Artists, Trilogy Entertainment Group, Majestic Films International",0.0
793,,0.0
794,,0.0
795,,0.0
796,Paramount Pictures,0.0
797,,0.0
798,"Producciones Tepeyac, Dismage",0.0
799,,0.0
800,"Rome Paris Films, Les Films du Losange",0.0
801,,0.0
802,"TLA Releasing, Cobra Film",0.0
803,,0.0
804,,0.0
805,"New Line Cinema, Savoy Pictures",0.0
806,,4619014.0
807,Scott Rudin Productions,116400000.0
808,"Killer Films, BBC Arena",0.0
809,Touchstone Pictures,309492681.0
810,TriStar Pictures,21302121.0
811,"Orion Pictures, Live Entertainment",0.0
812,"Rysher Entertainment, Red Mullet Productions, Chestnut Hill Productions",258263.0
813,"Twentieth Century Fox Film Corporation, Chicago Pacific Entertainment",60209334.0
814,"Jersey Films, TriStar Pictures",33459416.0
815,"Miramax Films, Haft Entertainment, Matchmaker Films",22231658.0
816,Miramax Films,17917287.0
817,Rysher Entertainment,0.0
818,Lux Film,0.0
819,"Universal Pictures, Tales From The Crypt Holdings, Universal City Studios",5600000.0
820,,0.0
821,,0.0
822,,0.0
823,,0.0
824,Zeta Entertainment,0.0
825,Castle Rock Entertainment,12643776.0
826,"Paramount Pictures, Rysher Entertainment",42277365.0
827,"Cofimage 5, Les Productions Lazennec, Lumière, La Sept Cinéma, Salon Films, Cofimage 6, Giai Phong Film Studio",0.0
828,"Miramax, Eleventh Street Production, Jon Kilik",3011195.0
829,Regency Enterprises,53854588.0
830,Vertigo Productions,300000.0
831,Shochiku Company,0.0
832,MK2 Production,0.0
833,,0.0
834,,0.0
835,"Paramount Pictures, Alfran Productions",245066411.0
836,Constantin Film,0.0
837,Golden Harvest Company,20483423.0
838,Pope Productions,431326.0
839,Toho Company,0.0
843,,0.0
844,"Dino De Laurentiis Company, Spelling Films",7011317.0
845,Regency Enterprises,0.0
846,"Film Victoria, Meridian Films",0.0
847,"Fine Line Features, CiBy 2000, Sandcastle 5 Productions",0.0
848,"Caravan Pictures, Hollywood Pictures, Roger Birnbaum Productions",0.0
849,,0.0
850,Central Motion Pictures,0.0
851,Albatros Produktion,0.0
852,"Ixtlan Productions, Breakheart Films",0.0
853,,0.0
854,Golden Harvest Company,0.0
855,,0.0
856,,0.0
857,"Paramount Pictures, Universal Pictures, Mutual Film Company, Pacific Western, PolyGram Filmed Entertainment, Marubeni",33956608.0
858,New Line Cinema,49627779.0
859,"Walt Disney Pictures, Caravan Pictures",0.0
860,"Universal Pictures, Gramercy Pictures, Amblin Entertainment",0.0
861,,0.0
862,"Regency Enterprises, Yorktown Productions",0.0
863,Universal Pictures,22611954.0
864,"Kanzaman, Polaris Pictures",0.0
865,Universal Cartoon Studios,0.0
866,,0.0
867,,0.0
868,Miramax Films,15116634.0
869,"Fine Line Features, BBC Films, Summit Entertainment, Renaissance Films",0.0
870,Fine Line Features,0.0
871,,0.0
872,,0.0
873,"Les Films Alain Sarde, IMA Productions, Ima Films",0.0
874,Paramount Pictures,0.0
875,,0.0
876,,7200000.0
877,,4500000.0
878,Paramount Pictures,0.0
879,Paramount Pictures,9500000.0
880,Paramount Pictures,28000000.0
881,Paramount Pictures,36764313.0
882,Columbia Pictures Corporation,4500000.0
883,,0.0
884,RKO Radio Pictures,0.0
885,,13275000.0
886,"United Artists, The Mirisch Company",25000000.0
887,"The Mirisch Corporation, Ashton Productions",25000000.0
888,Universal Pictures,13474588.0
889,,10462500.0
890,,1000000.0
891,,72070731.0
892,Paramount Pictures,10000000.0
893,Paramount Pictures,12000000.0
894,Twentieth Century Fox Film Corporation,0.0
895,,0.0
896,,33754967.0
897,Selznick International Pictures,400176459.0
898,Brooksfilms,0.0
899,Paramount Pictures,5000000.0
900,"RKO Radio Pictures, Mercury Productions",23217674.0
901,Stanley Kubrick Productions,68700000.0
902,Paramount Pictures,0.0
903,Twentieth Century Fox Film Corporation,63463.0
904,,2270000.0
905,Selznick International Pictures,6000000.0
906,"United Artists, Walter Wanger Productions",0.0
907,RKO Radio Pictures,24464742.0
908,Selznick International Pictures,7000000.0
909,"Twentieth Century Fox Film Corporation, Jerry Wald Productions",0.0
910,Paramount Pictures,8750000.0
911,,0.0
912,,0.0
913,,2279000.0
914,Allied Artists Pictures,0.0
915,Arthur Freed Production,0.0
916,,0.0
917,,3981000.0
918,Twentieth Century Fox Film Corporation,0.0
919,Twentieth Century Fox Film Corporation,2000000.0
920,Twentieth Century Fox Film Corporation,0.0
921,Columbia Pictures Corporation,0.0
922,RKO Radio Pictures,3202000.0
923,United Artists,0.0
924,Universal Pictures,0.0
925,,35000000.0
926,,5.0
927,,1423000.0
928,Columbia Pictures,0.0
929,Michael Todd Company,42000000.0
930,RKO Radio Pictures,9644124.0
931,Columbia Pictures,9600000.0
932,RKO Radio Pictures,0.0
933,Columbia Pictures Corporation,0.0
934,,0.0
935,Hunt Stromberg Productions,0.0
936,RKO Radio Pictures,0.0
937,Premier Productions,0.0
938,Selznick International Pictures,0.0
939,,0.0
940,,0.0
941,Republic Pictures,0.0
942,"Gaumont British Picture Corporation, The Criterion Collection",0.0
943,"Superior Pictures, Lewis Milestone Productions",0.0
944,Howard Hughes Productions,0.0
945,"Laurel Group, Off Color Films, Image Ten, Market Square Productions",30000000.0
946,"United Artists, Independent Film Distributors, Romulus Films",10750000.0
947,"Santana Pictures Corporation, Romulus Films",0.0
948,Avon Production,17570324.0
949,,105.0
950,Frank Capra Productions,0.0
951,"United Artists, Walter Wagner Productions",0.0
952,"Grand National Pictures, Zion Meyers Productions",0.0
953,Paramount Pictures,25.0
957,,0.0
958,"Channel Four Films, Bórd Scannán na hÉireann, Little Bird, British Screen Productions",0.0
959,,0.0
960,"New Line Cinema, Jacaranda Films, Investec Merchant Bank",3028094.0
961,Columbia Pictures Corporation,0.0
962,,0.0
963,BMG Independents,0.0
964,,0.0
965,"Columbia Pictures, Sandollar Productions",0.0
966,"Triumph Films, Pacific Motion Pictures Corporation, Stewart Pictures",294064.0
967,"Universal Pictures, Cappa Productions",0.0
968,"Dor Film Produktionsgesellschaft GmbH, Kuchenreuther Filmproduktion GmbH",0.0
969,Columbia Pictures,51702483.0
970,Geffen Pictures,16900000.0
971,"Caravan Pictures, Hollywood Pictures",8538318.0
972,"Neo Productions, Overseas FilmGroup",0.0
973,Rysher Entertainment,0.0
974,"New Line Cinema, Metropolitan Filmexport",47267001.0
975,"Cinehaus, Circle Films, DuArt",0.0
976,New Line Cinema,41590886.0
977,"Rysher Entertainment, Redemption Productions",0.0
978,Tinderbox Films,49620.0
979,,0.0
980,,0.0
981,"Columbia Pictures, Castle Rock Entertainment, Simian Films",17380126.0
982,,0.0
983,Walt Disney,22955097.0
984,"Imagine Entertainment, Universal Pictures, Davis Entertainment",22540359.0
985,Walt Disney Productions,0.0
986,Walt Disney Productions,0.0
987,Walt Disney Productions,20000000.0
988,Walt Disney Productions,0.0
989,Walt Disney Pictures,0.0
990,Walt Disney Productions,0.0
991,Walt Disney Pictures,0.0
992,Walt Disney Productions,0.0
993,"Walt Disney Pictures, Touchwood Pacific Partners 1",0.0
994,Walt Disney Productions,0.0
995,Walt Disney Productions,0.0
996,Walt Disney Productions,0.0
997,Walt Disney Productions,28200000.0
998,Walt Disney,154864401.0
999,"Walt Disney Pictures, Caravan Pictures",50236831.0
1000,"RKO Radio Pictures, Walt Disney Productions",263591415.0
1001,Walt Disney Productions,0.0
1002,Walt Disney Pictures,0.0
1003,Walt Disney Productions,22182353.0
1004,Walt Disney Productions,0.0
1005,Morgan Creek Productions,390493908.0
1006,Walt Disney Productions,102272727.0
1007,"RKO Radio Pictures, Walt Disney Productions",1600000.0
1008,Walt Disney Productions,0.0
1009,Walt Disney Productions,17900000.0
1010,"RKO Radio Pictures, Walt Disney Productions",572000000.0
